grasp_id,label,timestamp_ms,enc_deg,s0_dx,s0_dy,s0_dz,s1_dx,s1_dy,s1_dz,s2_dx,s2_dy,s2_dz,s3_dx,s3_dy,s3_dz,t1_flag,t2_flag,t1_ms,t2_ms,load_t1,load_t2,current_t1,current_t2,enc_t1,time_to_stall_ms,t1_source
41,cylinder_soft,665,94.776,1.801,7.650,9.438,10.576,13.950,21.418,-14.175,-8.550,-22.145,0.000,2.476,3.631,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,717,97.592,22.051,25.650,36.301,-20.699,-19.350,-41.383,1.799,1.351,0.000,-1.351,-3.600,-13.795,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,767,100.056,-12.150,-9.899,-19.602,-15.750,-9.000,-16.697,-15.750,-16.650,-29.039,-2.699,-1.800,-15.246,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,818,102.520,0.675,0.001,-5.445,-9.676,-9.449,-12.344,-5.176,-3.375,-10.164,9.226,1.575,-1.816,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,869,105.160,-1.800,-5.400,-6.533,4.500,6.525,14.158,-2.025,-9.674,-15.246,-18.226,-15.525,-33.758,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,920,106.304,23.400,29.250,50.820,10.801,9.449,13.795,3.150,3.150,-8.713,-13.051,-13.500,-33.398,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,970,106.480,27.450,29.700,53.000,23.400,24.299,41.383,-13.049,-12.149,-29.041,-0.900,0.900,-16.699,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,1020,106.480,11.250,17.550,17.426,1.801,4.500,7.986,-15.750,-14.850,-31.943,-1.350,0.450,-16.699,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,1070,106.480,17.100,19.351,34.850,14.400,13.049,21.781,3.150,3.601,-7.260,4.949,4.500,-13.068,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
41,cylinder_soft,1120,106.480,14.850,18.000,24.686,9.000,5.399,10.891,-6.299,-9.899,-22.506,-9.450,-9.900,-31.219,1,0,1120,0,0.0,0.0,227.0,0.0,106.480,0,2
41,cylinder_soft,1178,106.480,27.000,32.851,47.191,14.851,12.600,24.686,2.701,3.150,-4.357,-13.500,-13.050,-32.672,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,0,2
41,cylinder_soft,1229,106.480,23.400,26.101,42.109,-6.750,-6.750,-13.068,0.451,-3.149,-9.438,-3.150,0.900,-18.877,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,0,2
41,cylinder_soft,1280,106.480,36.450,39.601,65.342,-2.699,-4.051,-3.629,-34.649,-33.750,-67.520,-2.700,3.600,-4.357,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,0,2
41,cylinder_soft,1331,106.480,10.350,15.300,21.055,11.250,9.449,20.328,-18.000,-18.449,-38.479,-22.950,-17.550,-43.561,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1382,106.480,6.301,17.550,21.055,5.851,5.850,5.084,-2.699,-3.149,-14.521,-7.650,-10.350,-24.684,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1434,106.480,8.551,9.450,18.152,4.051,4.500,0.727,-6.750,-13.949,-23.959,-10.801,-7.650,-31.945,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1484,106.480,10.350,12.149,25.412,1.801,0.899,1.451,5.400,4.951,-7.986,4.050,4.051,-5.084,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1533,106.480,22.950,28.351,48.645,15.750,11.250,29.041,0.451,0.451,-7.260,-11.250,-11.250,-29.768,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1584,106.480,15.301,22.950,36.301,10.351,10.350,14.521,-3.149,-5.399,-18.150,-8.100,-6.750,-22.506,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1635,106.480,19.801,25.200,39.932,4.051,7.649,9.439,-5.399,-4.049,-18.150,-3.150,-1.800,-17.426,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1687,106.480,19.801,19.351,35.574,1.351,0.000,0.727,-9.899,-9.000,-29.041,7.199,10.350,2.902,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1739,106.480,-0.900,3.149,2.180,14.400,14.850,23.959,-14.399,-13.049,-36.301,-11.700,-5.850,-31.219,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1791,106.480,-2.699,5.399,5.809,10.351,10.350,13.795,-11.699,-11.699,-29.041,-13.500,-15.300,-31.945,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1842,106.480,4.500,9.000,16.699,14.400,16.649,31.219,-17.100,-14.399,-31.943,-16.200,-12.150,-36.301,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1892,106.480,10.801,18.000,24.686,12.150,13.949,27.590,-13.949,-16.649,-35.574,-11.700,-10.800,-34.850,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1942,106.480,11.700,14.851,22.508,7.201,7.649,10.166,-4.500,-9.449,-21.055,-17.551,-12.150,-39.205,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,1994,106.480,12.150,18.450,29.041,9.451,13.500,18.150,-9.899,-5.399,-23.232,-10.801,-11.699,-31.219,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,2044,106.480,9.450,12.601,22.508,9.451,13.049,20.328,-3.149,-7.199,-18.877,-4.950,-0.900,-15.246,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,2095,106.480,12.600,18.000,30.492,3.150,0.449,6.535,-16.649,-15.299,-30.492,2.699,4.051,-12.344,0,0,1120,0,0.0,0.0,227.0,0.0,106.480,1331,2
41,cylinder_soft,2146,106.480,0.450,9.899,14.521,7.650,10.350,11.617,-13.049,-13.049,-29.041,4.949,1.801,-7.986,0,1,1120,2146,0.0,0.0,227.0,226.0,106.480,1331,2
42,cylinder_soft,6,60.896,13.649,15.300,25.166,3.449,4.350,8.471,-0.450,5.250,0.484,15.300,17.550,24.686,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,57,61.512,-8.550,-2.925,-4.357,9.675,13.274,22.143,-1.125,3.375,-5.445,-20.475,-19.350,-34.850,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,108,63.448,1.126,3.375,5.445,4.275,4.500,11.617,-19.800,-17.775,-38.479,11.025,13.725,14.520,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,158,65.736,-16.199,-15.075,-22.508,16.201,20.699,35.211,16.875,16.650,35.938,20.475,16.875,16.699,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,209,68.728,-7.425,-8.100,-15.973,11.925,8.774,20.328,23.176,16.649,23.234,6.525,12.825,14.883,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,260,71.632,5.400,8.551,12.344,16.199,13.051,23.957,-3.600,-7.650,-3.631,7.650,2.250,1.453,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,311,74.448,15.524,15.750,25.773,-15.750,-15.075,-24.320,0.675,0.000,-2.178,1.125,2.025,4.719,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,362,77.440,10.351,14.400,25.410,-4.049,-4.951,-3.631,-2.250,-2.699,-5.807,-22.500,-19.351,-33.398,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,413,80.432,-17.775,-13.275,-31.580,15.750,13.950,22.869,9.449,9.676,12.342,9.899,9.674,8.713,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,465,83.512,-31.951,-32.400,-57.354,2.699,9.899,11.615,8.551,4.949,7.986,-11.701,-8.550,-20.328,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,516,86.504,16.649,15.300,27.588,0.450,-8.775,1.814,-10.350,-9.000,-12.344,-0.225,0.225,-9.074,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,567,89.408,14.850,15.750,36.301,21.601,24.750,44.285,9.450,6.750,5.082,-7.201,-9.000,-14.520,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,618,92.312,-6.074,-10.350,-12.342,-6.299,-3.375,-4.719,-2.024,-7.649,-10.164,-1.801,1.125,-5.809,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,669,95.128,9.000,12.600,20.328,5.625,7.650,9.076,-21.825,-18.450,-38.117,-5.399,-6.975,-16.699,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,721,97.944,20.250,23.400,31.943,-16.649,-16.650,-25.410,16.199,13.500,12.342,-0.451,0.451,-10.164,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,772,100.496,17.100,12.601,30.490,-6.750,-7.875,-10.527,5.850,4.050,6.172,22.950,22.949,25.773,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,822,102.960,3.824,3.601,7.623,-8.326,-7.199,-9.439,-6.975,-6.075,-13.793,-6.976,-7.875,-17.787,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,873,105.512,13.500,18.000,29.768,0.900,7.199,14.521,-9.449,-11.699,-23.232,-2.250,0.900,-14.521,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,924,106.480,28.801,30.601,53.727,-8.549,-4.051,-7.260,-18.000,-17.100,-38.479,-4.500,-12.150,-24.684,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,975,106.568,-10.800,-8.550,-13.432,0.225,1.801,0.725,-4.725,-5.399,-14.521,4.275,-1.125,-3.992,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,1026,106.568,19.351,16.200,29.404,12.825,12.150,20.328,5.175,4.501,1.451,4.725,0.675,-3.268,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,1076,106.568,-2.250,-3.149,-3.992,1.575,0.900,1.451,9.225,5.400,10.891,-11.475,-14.625,-29.404,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
42,cylinder_soft,1127,106.568,1.800,2.250,3.268,13.725,19.801,31.943,17.775,12.150,19.602,-1.575,-2.476,-8.350,1,0,1127,0,0.0,0.0,215.0,0.0,106.568,0,2
42,cylinder_soft,1185,106.656,7.649,2.700,5.445,-0.225,0.450,-5.082,-3.375,-5.850,-10.164,10.125,8.774,9.801,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,0,2
42,cylinder_soft,1236,106.656,4.050,1.351,1.814,16.875,17.100,26.861,11.025,12.601,12.342,-3.375,-7.425,-14.158,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,0,2
42,cylinder_soft,1286,106.656,6.300,2.700,9.801,9.225,10.350,14.520,9.225,3.601,7.984,-0.676,-5.175,-14.158,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,0,2
42,cylinder_soft,1337,106.656,2.700,-2.700,1.814,11.475,9.450,16.697,11.475,6.751,13.068,-7.875,-5.625,-22.869,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1388,106.656,-8.101,-11.700,-16.334,-5.625,-4.500,-15.248,-5.625,-8.100,-9.438,15.975,15.524,17.787,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1439,106.656,11.700,10.351,21.418,8.325,4.950,10.891,-3.375,-5.850,-10.164,4.275,1.575,3.268,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1490,106.744,6.300,0.000,11.980,0.676,-5.850,-8.713,12.375,9.450,14.520,13.275,10.125,14.156,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1540,106.656,-6.300,-5.851,-10.527,-4.725,-2.699,-6.533,-3.375,-5.850,-9.438,20.475,14.175,17.787,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1592,106.656,0.000,0.899,4.719,21.825,23.400,33.396,11.475,7.200,10.164,-4.275,-7.425,-15.609,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1643,106.656,7.200,4.950,6.172,-4.275,-2.699,-8.713,7.425,6.751,7.984,9.225,8.325,9.076,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1695,106.744,-1.800,-5.851,-1.814,-1.574,-2.250,-10.891,11.925,9.001,15.246,-1.575,-4.726,-19.238,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1746,106.656,0.000,-5.851,-5.445,11.926,7.200,15.971,7.875,4.950,10.164,29.925,27.226,36.662,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1797,106.656,1.351,2.250,3.268,4.275,-0.449,-2.178,10.125,9.001,13.793,8.324,5.625,-1.090,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1848,106.744,11.700,8.101,20.691,-0.675,0.000,-2.904,-9.225,-13.499,-13.068,-6.075,-13.726,-26.498,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1900,106.744,4.050,3.149,9.074,6.525,4.950,9.438,13.725,9.900,17.422,1.125,-1.575,-10.527,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,1951,106.656,-12.601,-9.899,-11.979,2.926,-1.800,-0.002,2.475,0.450,0.000,15.074,12.375,11.979,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,2003,106.656,-1.351,0.000,-6.172,-1.125,1.801,-7.260,-10.125,-13.050,-22.506,2.475,-0.675,-6.896,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,2054,106.744,-1.351,-2.700,-2.539,2.475,-1.350,-10.164,6.525,0.900,3.629,10.125,4.274,-0.363,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,2105,106.656,5.399,7.649,13.432,22.725,20.250,37.025,-9.676,-17.100,-21.781,15.975,12.825,19.965,0,0,1127,0,0.0,0.0,215.0,0.0,106.568,1337,2
42,cylinder_soft,2156,106.656,9.899,7.649,14.883,1.575,0.900,-1.453,12.824,9.001,11.615,-2.926,-5.175,-14.885,0,1,1127,2156,0.0,0.0,215.0,212.0,106.568,1337,2
43,cylinder_soft,6,60.984,9.600,8.999,15.729,9.750,8.400,21.537,-8.100,-3.750,-13.311,10.351,9.899,23.232,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,56,61.512,-5.850,-8.775,-8.711,1.575,2.475,6.896,-7.875,-2.926,-12.705,-2.475,-4.500,0.725,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,108,63.448,-10.124,-6.976,-16.336,8.775,8.101,15.973,-3.600,-4.725,-9.438,7.875,2.926,8.711,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,159,65.824,9.900,6.075,20.326,4.951,5.850,14.158,-6.976,-4.500,-9.074,6.074,2.025,-1.453,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,210,68.816,-2.024,0.900,0.000,11.925,7.425,15.246,2.025,1.800,-1.449,23.625,24.976,35.209,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,261,71.632,-9.000,-3.150,-13.066,4.500,-0.449,8.711,1.350,-4.500,-1.453,-1.350,-4.051,-11.615,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,312,74.536,-10.576,-13.500,-21.418,-10.351,-10.575,-20.691,0.226,-1.350,-2.902,15.975,20.025,27.949,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,363,77.616,15.301,16.650,24.684,5.851,8.100,14.521,-4.049,-9.000,-10.891,-3.149,-3.150,-8.715,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,414,80.608,-13.725,-12.376,-20.691,4.051,3.600,5.445,-9.900,-10.574,-14.520,0.450,4.274,3.631,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,465,83.600,-18.900,-16.650,-26.861,4.949,7.200,12.342,-5.850,-8.100,-7.986,3.149,9.000,7.260,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,517,86.592,-0.450,-3.601,-2.180,6.300,0.674,5.445,9.450,8.101,15.971,17.775,20.025,27.225,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,568,89.584,-1.350,-2.250,-2.178,25.200,22.950,41.383,-14.400,-17.551,-26.137,-17.551,-16.650,-30.492,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,619,92.400,6.976,6.750,9.438,-17.100,-13.275,-23.596,-7.875,-9.000,-12.342,14.400,12.375,17.424,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,671,95.216,-26.100,-19.800,-42.107,0.899,-4.051,-0.725,-11.701,-15.300,-21.055,16.200,13.500,14.520,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,722,98.032,12.150,14.850,18.875,-9.899,-8.551,-10.164,-0.900,0.900,3.629,-24.301,-26.549,-52.998,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,773,100.496,-5.851,-5.851,1.449,15.300,17.774,31.580,-7.201,-9.899,-19.238,-4.500,-1.801,-18.514,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,823,103.048,-10.125,-13.499,-18.512,6.524,7.650,15.246,-2.025,1.125,-2.180,11.476,12.375,5.443,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,874,105.600,9.000,12.601,21.055,3.601,0.899,0.727,4.051,6.301,-5.809,-1.801,0.450,-18.152,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,925,106.480,-6.300,-8.101,-11.254,-5.625,-7.199,-13.795,10.574,9.450,10.891,12.375,5.175,7.623,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,976,106.656,-12.601,-14.851,-15.609,0.225,-0.449,4.355,8.324,6.300,10.891,21.375,15.075,23.596,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,1027,106.656,-5.851,-8.550,-11.254,6.975,8.100,15.244,14.175,13.501,15.971,-2.025,-4.274,-3.992,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,1079,106.656,15.750,13.050,24.320,-10.574,-9.449,-18.877,-0.225,0.001,-3.629,25.425,20.925,31.580,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
43,cylinder_soft,1130,106.656,17.550,15.300,26.500,3.375,1.801,1.451,5.625,4.950,7.260,-2.025,-8.325,-16.336,1,0,1130,0,0.0,0.0,213.0,0.0,106.656,0,2
43,cylinder_soft,1188,106.744,9.000,6.750,11.254,5.176,4.051,5.807,1.125,0.900,5.809,0.225,-3.825,-12.705,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,0,2
43,cylinder_soft,1239,106.656,0.000,-1.800,5.445,-8.324,-10.800,-19.602,13.725,11.251,23.230,-2.475,-7.875,-15.609,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,0,2
43,cylinder_soft,1290,106.656,3.149,5.399,10.527,-15.975,-12.150,-22.506,13.725,8.550,18.875,-0.225,-2.024,-10.527,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,0,2
43,cylinder_soft,1341,106.656,6.300,8.101,14.883,14.625,12.600,14.520,8.324,3.150,7.984,13.275,10.125,11.979,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1392,106.656,-0.899,1.351,4.719,13.275,12.150,16.697,10.125,7.200,13.068,-1.575,-6.524,-14.885,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1443,106.656,1.800,1.800,11.980,7.426,5.400,12.342,5.625,0.900,-0.727,6.074,5.625,-0.363,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1494,106.744,0.899,-1.351,3.992,10.575,11.250,21.053,6.525,8.550,11.615,4.275,1.575,1.814,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1545,106.744,6.300,9.000,14.158,8.325,7.650,10.891,-15.075,-15.300,-21.055,8.775,2.476,3.268,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1596,106.744,8.550,11.250,25.047,6.975,9.900,7.986,6.074,7.200,12.342,15.525,13.726,14.156,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1646,106.656,-9.450,-14.399,-11.254,5.625,5.400,6.533,2.475,-4.050,-1.453,-8.325,-10.575,-21.416,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1697,106.744,7.200,6.750,12.707,-5.625,-4.050,-13.068,11.475,10.800,21.779,16.425,16.425,20.691,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1748,106.656,9.899,5.399,16.336,-0.675,-4.500,-13.068,1.574,-1.800,-6.535,-2.475,-4.726,-10.527,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1799,106.656,1.351,-0.899,3.268,-9.675,-11.250,-15.248,-4.725,-5.399,-10.891,22.725,15.976,25.047,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1850,106.656,12.149,9.450,14.158,-7.425,-9.900,-20.328,14.175,11.700,21.779,22.725,26.774,28.676,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1901,106.656,1.351,1.351,3.268,-8.324,-8.100,-13.068,7.875,2.700,7.260,-4.275,-7.875,-14.158,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,1952,106.656,-9.899,-9.450,-13.432,17.325,20.250,31.217,13.725,10.351,15.971,6.975,2.925,-4.719,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,2002,106.744,9.000,8.101,14.883,0.676,-3.600,-8.713,1.125,-4.950,-4.355,19.125,14.175,17.061,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,2053,106.656,17.550,17.101,31.582,-0.225,1.801,-0.002,14.175,9.900,16.697,-1.125,-1.575,-11.979,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,2105,106.656,9.450,8.101,15.609,-9.675,-9.449,-15.248,7.425,1.351,1.451,-2.926,-6.075,-14.885,0,0,1130,0,0.0,0.0,213.0,0.0,106.656,1341,2
43,cylinder_soft,2155,106.744,-0.450,-2.250,-3.992,-6.975,-8.550,-18.150,6.074,2.251,5.082,14.175,12.825,12.705,0,1,1130,2155,0.0,0.0,213.0,214.0,106.656,1341,2
44,cylinder_soft,6,60.984,6.899,7.649,12.098,-3.750,-1.950,-3.873,-3.150,-0.150,-7.502,9.000,10.800,16.697,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
44,cylinder_soft,57,61.512,-11.700,-9.675,-17.426,-2.024,-1.576,-3.268,-10.125,-7.426,-16.336,-12.824,-11.250,-20.330,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
44,cylinder_soft,107,63.448,15.525,15.524,24.320,11.926,16.650,29.041,-3.150,-5.625,-4.355,6.975,6.525,6.533,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
44,cylinder_soft,158,65.736,-17.550,-14.175,-22.508,4.951,0.000,6.172,3.375,4.950,6.172,9.225,7.875,8.713,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
