grasp_id,label,timestamp_ms,enc_deg,s0_dx,s0_dy,s0_dz,s1_dx,s1_dy,s1_dz,s2_dx,s2_dy,s2_dz,s3_dx,s3_dy,s3_dz,t1_flag,t2_flag,t1_ms,t2_ms,load_t1,load_t2,current_t1,current_t2,enc_t1,time_to_stall_ms,t1_source
1,cube_soft,1177,106.744,-5.175,-6.75,-10.527,-4.95,-2.024,-11.617,-1.351,-2.476,-6.896,-29.024,-28.351,-58.441,0,0,1120,0,0,0,229,0,106.744,0,2
1,cube_soft,1228,106.744,-28.126,-29.7,-47.555,-4.5,0.675,-2.18,13.949,9.225,11.979,3.375,1.8,-4.717,0,0,1120,0,0,0,229,0,106.744,0,2
1,cube_soft,1278,106.832,-11.476,-12.149,-13.432,-6.75,-6.524,-18.15,6.75,4.725,6.17,-20.925,-24.75,-43.195,0,0,1120,0,0,0,229,0,106.744,0,2
1,cube_soft,1328,106.744,-11.025,-16.2,-27.951,5.851,8.775,13.793,9,10.125,16.336,-3.825,-3.601,-17.785,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1380,106.744,-14.175,-15.75,-22.869,13.95,16.876,19.602,3.149,-1.576,-4.719,4.274,4.5,-2.539,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1431,106.744,-15.976,-18,-24.32,6.75,3.376,10.164,12.6,6.524,6.17,9.226,3.601,3.994,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1482,106.744,-12.376,-10.8,-17.062,8.55,12.825,13.066,11.699,13.274,13.432,11.476,4.5,6.898,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1533,106.744,-10.575,-13.5,-12.705,0.899,-2.475,-0.727,7.649,6.524,9.076,6.524,1.8,-8.348,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1583,106.744,-20.476,-22.5,-27.951,-11.25,-3.825,-13.068,5.85,2.024,-1.088,6.976,3.149,-6.895,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1635,106.744,-5.626,-6.3,-14.156,0,2.925,8.713,17.549,17.774,28.678,1.125,-3.149,-7.621,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1686,106.744,5.175,1.8,5.445,-3.601,-2.475,-4.357,4.049,-0.676,-6.17,-1.125,-5.399,-12.703,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1737,106.744,2.024,-2.25,3.992,-0.899,2.476,-1.453,-4.051,-11.025,-16.334,-1.575,-7.649,-11.25,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1788,106.744,-28.126,-29.7,-43.924,-10.351,-5.624,-16.699,5.85,2.924,4.719,-1.125,0.45,-11.977,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1840,106.832,-3.376,-7.649,-13.432,-1.8,2.025,-4.357,-10.801,-14.176,-19.965,13.726,11.25,11.256,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1891,106.744,-1.126,-2.7,5.445,-8.55,-2.475,-15.246,6.75,2.924,2.541,1.575,-1.351,-6.895,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1944,106.744,-16.876,-20.25,-30.855,-5.851,-2.024,-6.533,-5.851,-7.426,-13.432,-5.175,-8.101,-20.687,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,1995,106.744,-19.126,-19.8,-30.855,2.7,4.726,2.904,8.1,8.774,7.623,-0.226,-3.601,-11.977,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,2045,106.744,-19.126,-19.8,-30.129,10.351,13.275,12.342,0.449,-3.375,-10.527,-0.675,-3.601,-13.43,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,2095,106.744,-18.226,-13.5,-25.047,-2.7,5.626,2.904,18.449,18.225,28.678,2.476,-2.7,-9.799,0,0,1120,0,0,0,229,0,106.744,1328,2
1,cube_soft,2145,106.832,2.475,-0.45,3.266,9.899,11.476,15.246,14.399,9.225,11.979,2.024,1.8,-7.621,0,1,1120,2145,0,0,229,225,106.744,1328,2
2,cube_soft,6,60.896,10.65,11.25,16.213,-12.6,-22.05,-32.43,15.45,19.05,24.684,-5.699,-7.35,-11.375,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,57,61.512,2.476,1.35,-0.363,0.676,-0.675,-1.451,-12.375,-9.899,-20.328,-7.649,-7.425,-14.52,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,108,63.536,14.399,15.975,19.967,8.775,7.425,16.697,-1.576,1.574,-2.904,-10.8,-8.774,-14.52,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,159,65.912,-2.024,-2.25,-8.35,-9.9,-9.226,-11.252,-13.725,-11.926,-27.225,-5.851,-0.225,2.178,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,211,68.904,-5.399,-6.299,-10.164,-1.8,2.699,7.26,30.601,23.85,50.82,-1.801,-3.15,-0.727,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,261,71.72,-3.6,-3.15,-3.631,5.85,-0.449,7.986,1.8,6.75,0,-13.051,-14.399,-17.422,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,312,74.624,-14.851,-15.525,-24.682,17.551,14.626,26.861,-4.501,-5.175,-1.816,0.226,-0.675,0.725,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,363,77.704,12.15,12.15,22.508,-5.399,-5.4,-6.533,13.5,15.75,16.697,9.9,9.449,24.684,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,413,80.608,7.425,13.051,17.424,-4.725,-2.926,-13.793,0,3.6,2.543,-6.75,-9.675,-6.17,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,463,83.512,2.25,-1.801,2.178,-18.45,-15.301,-33.395,-3.601,-0.45,-7.26,12.6,6.75,15.971,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,514,86.416,6.975,9.9,15.973,-10.799,-8.55,-20.689,1.126,-3.375,-0.727,-3.825,-7.425,2.18,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,566,89.32,-8.101,-17.1,-27.59,0.45,-1.35,-1.453,-8.551,-4.95,-5.082,4.95,5.399,7.258,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,616,92.224,-13.5,-13.95,-26.863,-6.299,0,-0.727,-9,-11.7,-18.875,-4.051,-4.5,-1.451,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,667,94.952,5.175,-0.225,-2.543,14.625,15.075,16.697,-16.65,-17.325,-26.861,-3.6,1.124,-5.08,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,718,97.68,-8.101,-10.125,-10.527,1.801,0,-1.814,-8.325,-10.125,-18.875,18.45,13.05,29.402,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,768,100.232,-6.75,-7.65,-5.809,-9.9,-9.899,-20.326,2.699,3.6,-5.082,-22.951,-21.6,-37.025,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,824,103.048,4.051,2.476,2.18,-6.3,0.225,-2.902,-20.251,-24.074,-40.654,1.351,0.226,-3.268,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,875,105.6,-0.676,-0.675,-6.17,-0.9,-0.9,-4.719,-17.55,-17.325,-27.951,5.176,1.351,0.363,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,926,106.568,-20.925,-24.3,-33.033,9.45,8.775,15.246,-0.9,-3.375,-11.979,-4.274,-3.601,-17.059,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,976,106.744,-10.126,-10.8,-14.883,-8.101,-2.475,-6.533,-9.451,-12.375,-19.965,0.675,-4.5,-10.525,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,1027,106.744,-22.726,-24.3,-43.197,11.7,14.175,17.424,8.549,4.725,5.445,-5.175,-9,-27.949,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,1077,106.744,-19.575,-23.399,-30.129,12.601,16.876,19.602,-0.9,-1.125,-11.979,6.524,2.25,-2.539,0,0,0,0,0,0,0,0,0,0,0
2,cube_soft,1128,106.744,-1.126,-0.45,1.088,5.851,9.675,6.535,14.399,13.725,14.885,-1.575,-2.25,-14.883,1,0,1128,0,0,0,226,0,106.744,0,2
2,cube_soft,1186,106.744,-17.775,-18.899,-28.678,-10.351,-11.475,-20.328,-13.051,-9.676,-23.596,2.476,-1.351,-8.348,0,0,1128,0,0,0,226,0,106.744,0,2
2,cube_soft,1236,106.744,-8.775,-9,-14.883,8.101,12.376,12.342,-4.5,-7.426,-13.432,2.476,-0.899,-10.525,0,0,1128,0,0,0,226,0,106.744,0,2
2,cube_soft,1287,106.744,2.925,4.95,8.35,-9.899,-9.225,-15.246,2.699,4.274,1.09,7.425,-0.899,-5.443,0,0,1128,0,0,0,226,0,106.744,0,2
2,cube_soft,1338,106.744,8.325,5.399,9.801,-13.95,-12.374,-20.328,1.35,-3.375,-10.527,-5.175,-2.25,-17.785,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1389,106.744,-0.675,-1.351,2.541,8.101,9.675,10.164,-4.951,-9.226,-9.801,2.925,-1.351,-11.25,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1440,106.744,3.825,3.149,6.896,-0.899,1.575,-1.453,11.699,11.475,16.336,-3.825,-5.851,-16.334,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1490,106.744,1.575,-1.351,0.363,-5.399,-5.175,-6.533,4.049,1.574,-0.361,-0.226,-4.5,-14.883,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1542,106.744,-2.476,-11.7,-8.35,11.7,16.876,18.875,-4.951,-10.125,-13.432,0.675,-1.8,-12.703,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1593,106.744,-2.925,-8.101,-3.994,-6.3,-2.475,-2.904,-8.101,-6.976,-11.979,-22.274,-23.851,-51.18,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1645,106.744,-10.126,-12.149,-13.432,2.7,4.726,5.809,3.6,1.125,-1.088,2.024,-1.8,-11.977,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1696,106.744,-9.675,-14.851,-21.418,12.601,13.275,11.615,13.049,10.125,10.527,-6.524,-6.3,-17.059,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1747,106.744,-6.525,-4.05,-3.994,-18.899,-10.575,-25.41,6.299,2.475,-2.541,2.024,-4.95,-11.25,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1799,106.744,-8.775,-7.2,-11.254,-1.8,-3.374,-11.617,24.299,22.274,31.582,-13.274,-19.351,-30.854,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1850,106.744,-6.976,-6.75,-9.074,-11.7,-4.725,-14.52,-6.75,-8.326,-17.061,-5.625,-7.649,-17.785,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1900,106.744,-2.025,-9,-4.719,-8.55,-6.075,-12.342,-2.701,-7.875,-14.156,23.175,18.899,27.227,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,1952,106.744,-0.675,-2.7,1.814,-9.45,-6.075,-18.877,6.299,7.424,5.445,2.024,-2.7,-9.799,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,2003,106.744,-19.575,-21.601,-34.486,-15.75,-9.675,-23.957,12.149,6.975,10.527,-19.575,-24.75,-43.922,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,2054,106.744,-3.376,-8.101,-1.816,-5.851,-5.624,-10.164,5.399,0.225,-4.719,10.125,6.3,8.352,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,2105,106.744,-4.726,-3.601,-3.994,1.351,2.476,0.727,-0.451,-2.926,-4.719,-1.125,-2.7,-16.334,0,0,1128,0,0,0,226,0,106.744,1338,2
2,cube_soft,2157,106.744,-6.525,-4.05,-3.994,2.25,6.525,3.629,9.449,6.074,8.35,-1.125,-4.5,-3.99,0,1,1128,2157,0,0,226,224,106.744,1338,2
3,cube_soft,5,60.896,12.9,6.75,14.035,-11.25,-16.649,-21.539,2.85,2.399,7.262,10.95,10.65,16.213,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,57,61.512,2.476,8.549,1.088,11.475,11.925,16.699,-13.275,-11.25,-14.521,-14.399,-16.875,-27.588,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,108,63.536,9.449,6.524,11.254,-2.024,-5.175,-9.438,-6.076,-0.225,-7.26,-19.8,-20.476,-29.039,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,159,65.912,-11.925,-13.951,-21.416,12.6,7.875,13.434,-17.325,-15.076,-33.033,-10.351,-4.275,-6.533,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,210,68.904,5.399,-3.149,-0.727,-15.3,-18.45,-30.492,28.351,22.5,50.82,0,-0.9,1.451,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,261,71.72,2.7,7.65,17.424,2.25,-8.1,-2.904,16.199,20.25,21.055,-5.4,-9.449,-2.902,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,312,74.712,-6.3,-9.226,-12.34,15.301,14.175,26.861,-7.2,-7.425,-2.541,6.524,1.124,0,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,364,77.704,1.801,-2.25,-0.727,2.25,-0.451,6.535,0.9,5.85,7.986,22.95,18.9,42.107,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,416,80.784,6.976,5.4,15.973,-0.676,-3.826,0.727,8.549,13.949,20.691,-4.051,-3.375,-4.719,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,467,83.688,10.35,5.85,16.697,-10.35,-9.45,-16.697,6.75,9.9,13.795,-1.35,-4.05,-9.439,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,517,86.592,-1.125,-4.949,-5.08,-16.199,-15.75,-22.867,2.476,2.926,3.631,-8.325,-10.575,-7.26,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,568,89.496,12.601,11.25,15.971,-18.9,-17.549,-31.219,-4.95,4.5,2.178,3.601,5.85,8.711,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,618,92.312,-12.826,-14.625,-22.143,-6.301,-10.35,-13.795,-12.825,-7.875,-10.164,7.65,6.075,9.438,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,669,95.04,12.375,10.125,14.883,18.675,12.825,21.053,-7.199,-8.325,-15.246,8.55,12.374,20.328,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,719,97.768,-11.7,-12.375,-22.145,-9.449,-11.25,-22.145,-18.225,-13.275,-33.395,-3.601,-8.101,-9.801,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,769,100.32,-7.425,-9.45,-14.883,-10.124,-10.125,-20.691,-5.625,-5.175,-7.258,-21.375,-23.4,-39.932,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,820,102.872,2.25,1.126,0.727,2.7,6.525,3.629,-17.101,-21.375,-31.215,0,-5.175,-10.527,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,871,105.512,-11.926,-12.375,-22.867,-8.551,-5.85,-9.074,12.15,9.675,10.527,14.625,10.351,12.707,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,922,106.568,-33.075,-33.3,-54.086,-0.899,-1.575,-2.18,-7.65,-14.625,-19.238,1.125,1.8,-4.717,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,973,106.744,2.024,-1.351,1.814,-0.45,1.575,-4.357,12.149,13.725,10.527,0.226,-3.601,-11.25,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,1024,106.744,-13.726,-13.5,-20.691,-3.601,3.376,0,-9.9,-10.125,-23.596,-7.425,-10.8,-19.963,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,1075,106.744,-17.775,-22.05,-32.309,6.75,10.126,7.26,18.449,15.074,26.498,-2.476,-5.851,-14.156,0,0,0,0,0,0,0,0,0,0,0
3,cube_soft,1126,106.744,8.325,5.851,11.252,-4.95,-0.225,-5.809,5.85,2.924,4.719,-2.925,-7.649,-19.236,1,0,1126,0,0,0,225,0,106.744,0,2
3,cube_soft,1184,106.744,-7.876,-11.25,-22.143,-14.851,-15.975,-27.588,5.399,1.125,2.541,5.175,3.149,-2.539,0,0,1126,0,0,0,225,0,106.744,0,2
3,cube_soft,1235,106.744,-16.425,-18.45,-26.5,9.899,11.925,15.246,11.699,5.174,6.896,13.274,15.75,14.158,0,0,1126,0,0,0,225,0,106.744,0,2
3,cube_soft,1286,106.744,-19.575,-22.05,-41.02,-26.101,-26.774,-42.834,18.449,15.524,17.061,1.575,-3.601,-10.525,0,0,1126,0,0,0,225,0,106.744,0,2
3,cube_soft,1337,106.744,7.425,1.351,10.525,-2.25,3.825,1.451,1.799,1.125,-3.992,0.226,0,-11.977,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1388,106.744,-6.075,-7.2,-8.35,-12.601,-6.975,-15.973,-5.4,-9.226,-13.432,16.425,12.601,15.609,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1440,106.744,8.325,4.5,11.979,-5.851,-4.725,-8.711,9.899,6.074,7.623,0.226,-2.7,-11.25,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1491,106.744,-14.175,-16.2,-19.24,-1.8,1.126,0,-0.451,-3.826,-10.527,-9.675,-16.2,-26.496,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1542,106.744,-11.476,-10.8,-15.609,-11.25,-6.075,-21.779,-11.701,-16.875,-24.322,15.075,10.8,14.885,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1593,106.744,2.024,2.25,8.35,-11.25,-7.874,-21.779,-5.4,-7.426,-11.979,-7.875,-9,-22.141,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1644,106.744,-2.025,0,-1.09,5.851,11.925,13.066,19.35,16.875,22.143,17.325,13.95,12.707,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1694,106.744,-2.925,-8.101,-10.527,3.601,1.575,4.355,10.799,11.924,12.705,11.925,9,6.172,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1744,106.744,-3.825,-1.8,1.814,-1.351,-1.575,-7.26,7.199,1.125,2.541,13.726,13.05,14.885,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1795,106.744,-2.476,-4.95,-9.801,-4.95,-0.675,-2.18,3.149,-1.576,-1.088,2.925,-0.45,-3.266,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1846,106.744,-16.425,-16.2,-22.143,4.05,8.775,10.164,-0.451,-4.726,-10.527,-18.226,-25.649,-45.373,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1898,106.744,2.475,-0.899,1.814,-9.45,-5.624,-13.068,-5.851,-6.076,-12.705,-0.226,-7.649,-18.512,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,1949,106.744,-7.425,-9.45,-14.156,0.45,2.025,-4.357,0,-2.926,-8.35,-6.524,-12.149,-25.045,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,2000,106.744,9.225,6.75,10.525,-18.45,-12.825,-27.588,0.449,-1.576,-9.801,6.524,6.3,-1.088,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,2050,106.744,-11.476,-17.101,-23.594,-4.95,-1.124,-6.533,-8.551,-12.375,-19.238,-0.675,-5.851,-11.25,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,2102,106.744,-11.025,-10.8,-14.156,-2.25,2.476,0,0.899,-2.926,-3.268,21.825,13.5,19.967,0,0,1126,0,0,0,225,0,106.744,1337,2
3,cube_soft,2154,106.744,-0.675,-6.3,-9.801,10.351,9.226,13.066,3.149,3.824,3.992,2.476,-1.8,-1.812,0,1,1126,2154,0,0,225,223,106.744,1337,2
4,cube_soft,6,60.896,-1.05,-5.85,0.242,-1.35,-5.85,-2.664,10.95,13.649,17.424,5.551,2.101,6.775,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,56,61.424,5.625,9,14.883,-6.975,-6.524,-11.615,-5.176,-3.601,-7.262,-20.7,-21.375,-29.766,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,106,63.448,18.899,13.274,25.047,2.025,2.024,7.26,-1.125,-0.225,-2.904,-5.85,-3.825,-10.889,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,158,65.824,-6.075,-9.451,-16.334,3.6,2.925,6.898,-10.575,-8.775,-17.787,-32.851,-28.575,-47.189,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,208,68.728,12.601,12.15,9.438,-11.25,-9.9,-11.615,21.15,17.1,36.301,-1.801,0,0,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,259,71.632,0.45,0.45,4.355,2.25,-7.65,-4.355,5.85,11.25,7.986,-8.1,-9.899,-10.889,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,317,74.976,-4.5,-1.125,-5.082,4.051,-1.124,0.727,1.8,3.374,2.541,-1.125,-5.175,-7.986,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,368,77.968,3.601,3.601,7.262,2.25,0,2.178,4.051,8.549,15.246,9,3.15,15.973,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,419,80.872,10.126,11.701,14.521,0.675,0.674,0.727,18,17.1,23.596,-13.051,-11.475,-10.525,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,470,83.864,8.1,4.049,13.068,-26.551,-24.301,-38.477,14.851,17.55,24.684,6.75,0.899,12.34,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,521,86.768,9.225,4.5,7.988,-16.649,-11.699,-27.949,-16.874,-18.675,-32.67,-18.226,-22.275,-26.135,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,572,89.76,12.601,11.7,21.777,-0.449,2.25,-0.727,7.65,10.8,13.793,11.7,11.25,16.697,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,623,92.576,-11.025,-13.275,-17.061,-4.951,-10.8,-15.248,-12.825,-11.024,-9.438,-20.25,-22.725,-35.574,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,674,95.392,13.051,15.75,30.492,3.6,8.549,7.986,-0.9,2.25,1.453,4.05,-0.9,5.807,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,724,98.032,-1.351,-0.676,-1.09,-3.6,-7.199,-8.35,-18.676,-13.725,-34.848,5.399,0.45,6.896,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,776,100.584,-13.274,-16.649,-24.32,-13.274,-14.174,-27.951,12.375,10.124,21.057,-6.076,-4.949,-18.877,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,826,103.224,15.75,10.126,21.055,0,0.676,-7.26,-3.15,-11.025,-14.518,-5.399,-12.825,-15.607,0,0,0,0,0,0,0,0,0,0,0
4,cube_soft,877,105.688,-2.475,-1.575,-4.717,-1.35,-2.699,-2.541,3.6,1.575,6.17,14.625,7.2,14.158,0,0,0,0,0,0,0,0,0,0,0
