grasp_id,label,timestamp_ms,enc_deg,s0_dx,s0_dy,s0_dz,s1_dx,s1_dy,s1_dz,s2_dx,s2_dy,s2_dz,s3_dx,s3_dy,s3_dz,t1_flag,t2_flag,t1_ms,t2_ms,load_t1,load_t2,current_t1,current_t2,enc_t1,time_to_stall_ms,t1_source
1,no_object,6,60.896,-0.300,-1.200,4.355,-1.050,-0.600,2.422,8.551,8.100,10.406,-0.749,-4.500,-0.242,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,56,61.424,-3.375,-7.650,-13.430,4.050,-0.676,-0.002,-12.375,-8.324,-11.254,-5.400,-9.450,-10.891,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,107,63.360,-12.149,-12.375,-15.973,9.900,10.575,20.691,-8.775,-5.851,-12.705,4.726,-1.800,4.355,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,157,65.648,12.375,8.550,13.432,-7.875,-11.475,-14.518,13.500,6.975,9.438,11.699,12.601,17.424,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,208,68.640,-10.576,-7.875,-3.268,-0.225,0.226,3.633,19.574,17.550,23.957,-4.275,3.826,2.180,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,259,71.544,-16.201,-21.150,-29.768,8.551,9.900,15.246,0.450,-0.900,5.807,1.351,-0.450,-1.453,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,310,74.448,-5.850,-2.925,-4.717,9.001,12.600,11.252,-22.274,-22.275,-33.035,-6.075,-5.175,-6.898,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,361,77.440,13.949,13.950,25.410,-21.600,-22.949,-42.107,29.250,30.601,47.918,-12.600,-14.399,-18.877,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,413,80.432,-1.575,-4.274,-3.994,17.774,11.700,26.500,-16.426,-12.375,-15.971,11.925,9.449,11.617,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,464,83.512,5.850,7.649,13.795,-13.500,-16.200,-18.875,12.150,6.750,13.793,-11.250,-6.299,-17.424,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,521,86.856,4.499,-0.450,0.002,-2.699,0.675,-10.166,12.601,11.475,20.691,4.725,10.574,10.164,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,572,89.848,5.850,-1.350,10.164,2.699,3.149,10.889,9.000,8.550,14.521,2.250,-1.800,-2.904,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,622,92.840,4.275,1.800,12.705,13.275,11.925,19.965,5.175,3.150,4.719,-4.500,-5.175,-7.260,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,673,95.832,-20.250,-22.500,-34.850,13.050,18.900,27.586,-1.350,-1.801,-4.354,13.051,6.750,21.779,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,723,98.824,-8.549,-5.176,-10.889,-0.900,2.024,6.533,-13.500,-12.824,-11.254,-12.374,-13.275,-13.068,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,775,101.728,2.700,0.899,2.178,9.899,9.450,21.053,-21.600,-19.351,-29.766,3.150,8.100,5.807,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,825,104.808,-19.350,-18.000,-30.492,12.600,9.000,21.779,9.450,4.500,13.795,-4.950,-2.699,3.631,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,875,107.712,17.100,24.300,39.205,-3.150,-4.051,-11.617,-4.500,-4.950,-7.262,7.650,5.399,18.150,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,925,109.120,-5.103,-4.359,-8.010,13.316,14.260,20.512,-9.179,-8.119,-9.934,-7.014,-7.361,-7.805,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,976,109.472,0.748,3.741,4.334,9.267,11.110,21.238,-6.929,-5.869,1.682,-4.313,-4.661,-7.080,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,1026,109.472,5.248,3.291,10.143,-14.133,-14.091,-20.145,-16.828,-15.770,-19.373,6.036,6.139,12.523,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,1077,109.472,-6.901,-3.459,-5.104,11.066,12.460,21.965,3.871,-0.020,6.764,-8.813,-12.312,-18.693,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,1127,109.472,11.099,12.741,23.936,-18.633,-15.440,-30.307,-14.578,-13.969,-20.824,-20.964,-22.212,-33.215,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
1,no_object,1177,109.472,4.798,3.291,14.498,-21.334,-19.940,-36.115,-6.929,-7.669,-9.207,-1.163,-1.962,-1.996,1,0,1177,0,0.0,0.0,41.0,0.0,109.472,0,2
1,no_object,1235,109.472,-12.752,-10.658,-23.980,2.066,3.010,3.088,-17.279,-22.520,-28.084,3.786,3.889,-1.996,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,0,2
1,no_object,1286,109.472,-23.552,-25.959,-34.145,4.316,-2.841,-1.992,3.422,3.131,5.312,5.136,5.239,3.813,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,0,2
1,no_object,1336,109.472,-9.603,-9.309,-15.270,-1.084,-0.140,-0.541,12.871,15.281,24.187,18.187,14.239,27.043,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,0,2
1,no_object,1386,109.472,-10.952,-13.359,-18.172,-11.434,-14.540,-21.596,16.922,18.881,27.090,7.837,6.589,11.797,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1438,109.472,-3.302,-0.309,-2.201,-8.733,-12.290,-18.691,1.621,1.781,6.039,-5.663,-4.212,-4.174,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1489,109.472,-1.052,0.592,3.607,-11.883,-7.341,-17.238,-3.779,-6.770,-9.207,-2.514,-0.161,-2.723,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1540,109.472,7.048,5.991,8.689,-7.383,-6.890,-17.238,-13.229,-11.270,-12.838,-1.614,-1.511,-5.627,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1591,109.472,9.298,7.791,16.674,-3.783,-5.990,-11.432,-11.429,-15.770,-25.180,9.187,10.639,10.346,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1642,109.472,-12.752,-10.209,-16.721,-22.684,-23.990,-36.115,-3.328,-5.869,-3.400,1.087,1.639,2.359,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1693,109.472,-7.353,-9.309,-13.816,-10.084,-10.490,-19.418,19.621,17.081,26.365,-11.514,-14.111,-18.693,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1744,109.472,-6.002,-5.709,-7.283,-11.434,-10.490,-20.145,7.471,4.031,9.668,-6.114,-8.712,-3.447,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1796,109.472,-4.651,-4.359,-6.557,16.467,13.810,20.512,16.471,13.480,19.105,-19.163,-18.161,-31.037,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1847,109.472,-5.103,-3.908,-6.557,-10.533,-10.490,-17.965,-7.828,-4.969,-9.934,-7.913,-10.962,-18.693,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1898,109.472,-6.901,-7.509,-15.994,4.767,3.909,5.266,6.121,6.281,15.477,1.536,1.639,7.441,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,1949,109.472,-4.202,-7.059,-3.652,4.316,2.560,7.445,-2.429,-1.369,-1.223,1.536,0.739,-0.545,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,2000,109.472,3.448,-0.759,0.703,7.467,5.710,8.896,-6.479,-5.419,-6.305,-13.313,-11.861,-21.600,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,2051,109.472,-11.401,-11.559,-16.721,10.617,6.610,12.527,-19.078,-20.719,-26.633,-2.063,-1.062,-2.723,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,2101,109.472,0.298,0.592,1.428,-1.983,-3.290,-3.445,-17.279,-17.119,-19.373,-10.614,-11.411,-14.338,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,2151,109.472,-7.353,-6.609,-8.734,1.617,-4.640,-5.623,4.321,0.881,3.859,-3.864,-2.861,-0.545,0,0,1177,0,0.0,0.0,41.0,0.0,109.472,1386,2
1,no_object,2202,109.472,-4.202,-3.908,-6.557,-7.834,-4.190,-13.609,3.871,3.581,5.312,-8.364,-12.761,-18.693,0,1,1177,2202,0.0,0.0,41.0,41.0,109.472,1386,2
2,no_object,6,60.896,1.950,1.950,4.355,-1.950,-7.350,-7.744,19.350,22.950,30.008,0.601,2.250,6.291,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,56,61.424,12.824,15.750,24.322,-3.601,-5.625,-5.084,-4.726,0.676,4.717,5.400,-0.899,2.904,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,106,63.360,-22.500,-19.125,-34.123,2.251,1.125,3.992,17.775,18.000,29.402,-4.274,-14.851,-15.246,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,157,65.648,7.425,1.350,8.350,-5.174,-6.975,-7.984,4.500,-5.175,0.000,6.750,3.601,19.602,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,209,68.640,2.475,-2.025,7.623,-2.925,-1.575,0.727,2.925,4.500,7.986,1.125,1.125,2.180,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,259,71.456,6.750,5.850,11.615,9.451,13.949,21.055,-3.150,-5.400,-1.453,-25.199,-23.851,-42.109,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,309,74.360,-5.400,-2.475,-0.363,7.650,9.900,12.703,-17.774,-20.475,-17.062,-12.825,-12.375,-15.611,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,360,77.352,7.649,14.400,11.617,-18.000,-14.400,-28.312,5.399,10.801,12.344,-25.650,-26.101,-40.658,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,411,80.344,-14.625,-18.675,-30.855,2.925,5.399,2.539,1.125,4.274,6.533,4.726,0.900,-0.725,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,462,83.336,7.650,11.700,26.863,-19.351,-23.399,-34.848,-1.350,-5.400,-7.986,-13.949,-14.850,-22.506,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,513,86.416,12.600,8.101,19.602,-5.850,-5.176,-13.795,17.101,17.775,25.047,4.274,4.725,5.809,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,564,89.408,-26.551,-29.250,-37.025,6.750,11.699,14.520,17.551,17.101,29.768,-10.350,-7.650,-13.793,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,616,92.400,14.625,15.300,27.951,-25.425,-25.875,-49.730,17.774,13.950,20.691,0.449,-2.024,0.000,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,667,95.480,-25.649,-22.049,-33.398,6.750,10.351,21.053,0.000,-0.450,-3.629,-12.600,-14.850,-18.148,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,718,98.472,1.801,6.524,5.809,-1.350,2.924,7.984,-3.150,-7.424,0.361,-3.374,-7.875,-5.080,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,769,101.376,-8.101,-7.649,-12.342,5.850,3.150,15.246,-9.449,-5.400,0.000,-2.250,-0.449,-5.082,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,820,104.456,-14.850,-16.199,-23.230,11.699,5.851,17.424,0.900,3.150,2.178,-10.350,-4.949,-18.150,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,871,107.536,22.950,27.899,36.301,9.900,8.100,2.178,28.800,25.199,51.545,-1.800,-0.451,7.260,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,923,109.032,0.748,0.141,5.061,-3.783,-4.190,0.186,-6.929,-9.469,-13.564,-7.464,-9.611,-10.709,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,973,109.384,-13.651,-12.009,-17.447,-6.483,-6.890,-12.158,2.521,0.881,4.586,-10.163,-10.962,-7.080,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,1025,109.472,7.048,5.991,10.143,-17.733,-23.540,-31.758,23.221,26.081,43.063,-7.913,-6.462,-7.080,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,1076,109.472,-2.853,-3.009,-5.830,-8.733,-9.591,-18.691,-1.979,-0.020,-3.400,-5.214,-4.212,-12.160,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,1126,109.472,1.198,-2.109,-0.748,-16.834,-11.841,-28.855,11.071,11.682,19.105,-1.614,-5.111,-1.996,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
2,no_object,1176,109.472,2.998,4.641,5.785,-6.483,-8.690,-11.432,7.021,6.730,11.846,-18.714,-15.911,-35.393,1,0,1176,0,0.0,0.0,41.0,0.0,109.472,0,2
2,no_object,1234,109.472,-19.502,-14.709,-28.338,2.066,0.760,-4.172,-11.879,-12.619,-23.002,-8.364,-6.911,-7.805,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,0,2
2,no_object,1284,109.472,-12.302,-12.009,-18.898,-6.483,-9.591,-15.061,-8.729,-8.119,-13.564,-10.163,-6.462,-20.873,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,0,2
2,no_object,1335,109.472,-14.552,-14.709,-20.350,-7.383,-9.591,-20.869,4.321,8.081,7.490,-1.163,-4.212,-4.174,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,0,2
2,no_object,1386,109.472,-4.202,-7.959,-4.377,-17.283,-18.591,-28.855,11.521,4.932,12.570,-11.063,-13.661,-19.420,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1437,109.472,2.548,2.842,3.607,-17.283,-17.240,-32.484,0.271,2.682,10.393,-15.114,-14.111,-23.051,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1488,109.472,5.248,5.991,6.512,0.267,-0.591,5.992,21.422,20.230,32.898,-6.563,-4.661,-9.982,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1539,109.560,-4.202,-3.459,0.703,2.517,7.060,8.170,11.521,14.381,22.010,-4.764,-4.661,-14.338,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1590,109.472,-3.752,-3.459,-6.557,-10.084,-6.440,-15.787,4.321,8.081,14.023,-7.464,-8.712,-11.434,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1641,109.472,-0.151,1.941,-3.652,-10.533,-10.040,-15.061,10.621,10.781,14.750,-15.114,-15.911,-22.324,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1692,109.472,2.099,1.041,-0.748,-16.834,-18.591,-28.855,-0.179,1.781,-4.127,6.486,6.139,17.605,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1743,109.472,-2.401,1.491,-4.377,-2.883,-3.740,-7.801,6.571,7.182,11.119,-19.163,-13.212,-21.600,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1794,109.472,12.448,11.391,15.223,2.517,5.710,9.623,11.071,9.432,15.477,2.437,0.288,0.182,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1844,109.472,-0.603,-1.658,-0.748,-0.633,-0.140,2.361,2.521,4.932,0.955,-6.563,-6.911,-12.885,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1896,109.472,-6.452,-7.059,-5.830,-5.584,-5.540,-12.158,-7.379,-9.469,-10.660,9.187,8.389,14.701,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1947,109.472,-5.103,-3.908,-7.283,-7.834,-12.290,-17.238,6.571,8.081,11.119,-6.114,-2.861,-6.354,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,1998,109.472,-7.802,-6.158,-8.010,4.316,6.159,9.623,6.571,6.730,11.119,2.437,-0.161,1.635,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,2049,109.472,-14.103,-13.359,-17.447,16.017,19.659,29.225,-6.029,-2.270,-2.676,1.986,-1.062,0.908,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,2100,109.472,-13.651,-14.709,-31.240,-12.334,-14.091,-20.145,5.221,1.781,4.586,6.937,4.339,6.715,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,2150,109.472,-15.452,-13.809,-25.432,-12.334,-11.390,-12.883,10.621,11.230,21.285,-2.063,-0.611,0.908,0,0,1176,0,0.0,0.0,41.0,0.0,109.472,1386,2
2,no_object,2201,109.472,0.298,0.592,3.607,-7.834,-3.740,-12.158,7.922,2.230,6.764,9.636,8.839,9.619,0,1,1176,2201,0.0,0.0,41.0,41.0,109.472,1386,2
3,no_object,5,60.896,13.200,15.900,26.135,5.250,3.900,13.311,11.250,8.550,14.035,-19.649,-16.200,-28.555,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,57,61.512,15.975,13.050,22.871,-4.500,-4.275,-2.906,-0.226,3.825,-1.816,-3.600,-8.550,-10.891,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,108,63.448,-9.899,-3.825,-15.973,4.950,6.075,12.707,14.175,14.850,27.225,0.226,-5.400,4.355,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,158,65.736,-2.925,-4.051,-4.719,-13.725,-15.975,-26.861,1.350,-2.475,-9.439,-8.551,-9.000,-18.877,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,209,68.728,8.774,2.024,12.705,5.625,0.675,7.986,38.925,39.150,59.531,-19.125,-14.625,-28.312,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,260,71.544,-6.301,-8.101,-6.533,-4.049,-2.250,-2.902,-13.500,-13.500,-25.412,-16.199,-15.300,-23.232,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,310,74.536,1.801,2.476,0.363,-1.350,-3.150,-2.543,4.726,4.275,4.717,-16.425,-19.125,-21.418,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,362,77.440,-3.150,2.700,0.000,-15.750,-17.100,-27.588,6.299,11.250,19.604,-21.600,-23.399,-31.219,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,413,80.520,7.875,10.575,17.787,-1.126,-5.399,-3.992,2.475,6.524,9.438,10.575,4.050,4.355,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,464,83.512,3.600,2.700,11.617,-29.250,-32.399,-45.736,-1.350,-4.950,-11.615,-25.199,-22.949,-37.025,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,516,86.592,-11.251,-12.601,-26.137,-3.150,-2.926,-13.795,13.501,10.574,9.801,4.725,2.925,7.986,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,568,89.672,-18.900,-21.600,-26.135,-1.350,-0.451,-2.906,13.500,13.050,23.961,-17.100,-17.550,-29.039,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,620,92.752,24.975,29.250,49.732,1.125,-4.274,2.541,31.726,35.551,50.457,-4.950,-3.825,0.727,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,671,95.744,1.351,4.051,0.000,-0.899,-3.149,3.629,9.900,6.300,15.973,-21.600,-24.300,-32.670,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,723,98.824,3.150,5.625,13.068,8.100,9.674,14.520,-11.250,-9.225,-10.529,-25.874,-28.125,-40.654,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,774,101.728,-13.500,-8.550,-13.068,1.350,-0.900,7.260,-2.699,-2.250,2.904,-16.199,-8.100,-18.877,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,825,104.896,-10.801,-10.799,-13.793,-3.600,-11.250,-13.068,5.850,10.801,15.246,-28.350,-25.649,-42.834,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,876,107.800,8.551,13.050,8.713,10.800,6.300,3.629,21.150,20.699,34.123,-0.900,0.449,3.631,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,926,109.120,4.798,5.541,8.689,-3.334,-1.040,-4.898,14.672,11.682,24.914,-9.264,-6.462,-13.611,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,977,109.472,1.647,-2.109,-1.475,-1.533,-7.790,-1.268,-9.179,-1.818,-0.496,-0.714,-0.611,2.359,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,1029,109.472,-5.552,-4.359,-5.830,-1.084,-2.841,0.910,-19.529,-20.270,-32.441,-10.614,-10.511,-15.791,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,1080,109.472,-12.302,-17.408,-16.721,-3.783,-3.740,-4.898,-2.429,-2.719,-4.854,-16.464,-15.462,-23.777,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,1132,109.472,-19.052,-16.509,-31.967,-1.983,-4.190,-4.172,5.221,6.281,9.668,-1.163,0.288,-7.805,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
3,no_object,1183,109.472,-6.901,-7.059,-16.721,-17.733,-18.591,-29.582,12.871,11.682,19.832,-5.663,-3.761,-8.531,1,0,1183,0,0.0,0.0,41.0,0.0,109.472,0,2
3,no_object,1240,109.472,-4.651,-3.908,-15.270,-16.834,-16.790,-32.484,11.971,12.131,19.105,-3.413,-8.712,-11.434,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,0,2
3,no_object,1292,109.472,-11.401,-8.408,-15.270,-1.084,3.460,0.186,-7.379,-7.219,-9.934,14.136,10.639,18.332,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,0,2
3,no_object,1343,109.472,-12.375,-12.375,-20.328,6.524,5.850,5.807,-2.926,3.824,-2.906,-24.975,-20.475,-34.121,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,0,2
3,no_object,1394,109.472,-4.651,1.941,-2.201,-20.883,-18.591,-27.404,13.321,12.131,19.832,14.136,14.688,27.043,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1444,109.472,-8.702,-9.309,-13.092,2.517,-1.040,2.361,-10.078,-11.270,-19.373,-10.614,-7.812,-13.611,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1496,109.472,4.349,6.441,6.512,-2.883,-1.490,-5.623,-10.529,-12.619,-17.195,-6.563,-6.911,-9.982,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1547,109.472,3.448,3.291,9.416,7.467,6.159,11.801,2.521,2.230,5.312,-18.714,-20.861,-34.666,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1597,109.472,-0.603,0.592,-1.475,4.316,3.460,3.088,1.172,4.480,3.133,3.786,4.339,7.441,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1648,109.472,-6.901,-9.309,-13.816,11.517,12.010,15.432,2.971,-2.719,-2.676,-1.163,-1.062,-0.545,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1699,109.472,1.198,3.741,3.607,-11.883,-10.490,-20.145,-2.429,-0.469,0.230,-11.964,-12.761,-19.420,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1750,109.472,-6.002,-7.509,-10.912,-26.733,-25.790,-44.102,-10.529,-12.619,-12.838,-8.813,-8.261,-9.982,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1802,109.472,-17.252,-22.359,-34.869,-15.483,-15.440,-25.953,-6.479,-3.169,-2.676,-14.663,-14.111,-23.777,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1853,109.472,2.998,2.842,6.512,-8.283,-3.740,-7.801,-3.779,-1.818,0.230,9.636,7.489,16.154,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1904,109.472,-17.252,-13.809,-27.611,4.767,6.610,7.445,8.371,8.980,9.668,-7.464,-10.511,-15.791,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,1955,109.472,3.897,1.041,2.881,8.367,6.159,9.623,20.071,22.031,35.805,5.587,1.639,3.813,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,2006,109.472,8.397,10.041,12.320,6.117,0.760,8.170,-9.629,-7.669,-15.016,11.437,11.089,20.510,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,2057,109.472,-16.353,-15.158,-25.432,2.066,4.360,5.992,0.721,-1.369,-0.496,8.286,7.489,11.797,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,2109,109.472,6.599,6.441,7.236,-4.684,-9.140,-8.527,-2.429,-5.869,-7.031,-2.514,-3.761,-9.982,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,2159,109.472,-4.651,-2.559,-6.557,8.367,8.860,12.527,6.571,6.730,11.119,1.087,2.089,5.990,0,0,1183,0,0.0,0.0,41.0,0.0,109.472,1394,2
3,no_object,2210,109.472,-2.401,0.141,2.154,-5.133,-3.290,-6.350,-14.129,-8.568,-23.002,-2.964,1.188,-4.900,0,1,1183,2210,0.0,0.0,41.0,42.0,109.472,1394,2
4,no_object,6,60.896,7.350,7.351,13.793,-2.851,-1.949,-0.482,-8.100,-10.351,-19.361,-23.700,-17.101,-28.555,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
4,no_object,57,61.512,7.424,9.449,6.898,-6.300,-9.676,-14.521,-9.675,-9.675,-8.352,-14.400,-22.500,-32.670,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
4,no_object,108,63.360,2.250,6.075,5.807,11.251,11.926,25.773,11.925,12.600,25.047,-2.924,-7.200,-6.535,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
4,no_object,159,65.736,-8.774,-9.450,-13.430,-9.225,-9.225,-15.244,2.700,-2.925,1.451,1.799,1.800,5.082,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
4,no_object,210,68.728,5.625,3.824,13.432,-9.225,-5.175,-9.438,20.475,19.350,28.312,8.775,10.125,10.164,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
4,no_object,261,71.632,8.100,1.799,12.342,19.801,18.449,36.301,-18.000,-20.700,-26.863,-19.799,-22.500,-36.301,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0,0
