grasp_id,label,timestamp_ms,enc_deg,s0_dx,s0_dy,s0_dz,s1_dx,s1_dy,s1_dz,s2_dx,s2_dy,s2_dz,s3_dx,s3_dy,s3_dz,s4_dx,s4_dy,s4_dz,s5_dx,s5_dy,s5_dz,t1_flag,t2_flag,t1_ms,t2_ms
11,cube_soft,5,60.368,4.964,-17.699,54.020,2.685,-8.604,25.959,-8.604,6.963,-2.165,-31.360,-55.855,-58.942,-8.178,17.321,-34.333,3.214,-39.617,-35.621,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,32,60.544,5.160,-2.411,33.480,-9.467,-8.996,10.791,-15.660,-3.425,-23.021,-0.588,-8.619,-10.594,-11.706,-2.671,-17.269,5.762,-3.749,-5.917,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,58,61.160,-2.484,-3.783,16.416,-0.059,6.292,7.631,-9.976,0.299,-11.013,0.000,-4.895,-12.806,-4.062,6.345,-26.749,-0.314,-1.593,-2.757,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,84,62.304,6.728,-1.039,29.688,3.861,4.332,6.367,-3.116,-0.289,-7.537,7.252,-9.207,-10.910,-5.434,2.033,-21.377,6.546,5.855,-10.025,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,109,63.448,1.240,0.333,35.060,-6.723,-1.156,30.383,-1.940,3.435,7.947,-2.352,-1.563,1.730,-12.098,-2.867,-34.017,8.114,1.347,-25.825,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,135,64.680,0.456,-0.451,30.004,0.137,4.136,-0.269,-8.016,-1.857,-17.965,-5.096,-15.871,-6.170,-7.394,2.621,-28.645,0.666,-8.845,-8.761,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,160,66.000,-1.896,0.529,28.108,-5.155,1.392,12.687,-5.468,-7.933,-19.861,4.312,-1.955,-6.486,-3.082,1.445,-25.485,-15.014,-0.613,-8.445,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,185,67.496,1.436,-7.311,32.532,-6.527,-6.448,21.851,-1.744,1.083,-17.017,3.528,-9.207,-10.594,8.090,-7.179,-18.217,-2.470,-15.117,-4.653,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,211,68.904,1.240,-8.683,20.208,-9.075,-8.408,28.171,0.608,12.255,-14.489,3.920,-1.759,-17.862,-4.846,5.561,-14.425,2.430,-8.061,-4.969,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,236,70.312,-7.188,-5.547,27.792,-11.231,-0.960,5.735,-10.760,-5.189,-18.281,5.684,-3.719,-16.914,-0.926,6.345,-21.693,-1.882,-7.277,-15.081,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,261,71.808,-1.896,-8.095,21.156,-8.291,-2.724,19.323,2.764,7.355,-13.857,-4.704,-6.659,-11.858,-10.726,-7.375,-25.169,-7.762,-3.553,-12.553,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,287,73.216,0.260,-11.623,23.052,-17.699,-8.604,19.323,-8.800,1.671,-19.545,-2.548,-0.779,-5.538,-10.530,-1.299,-16.953,-7.958,-15.901,-3.389,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,313,74.888,-4.640,2.293,32.848,-8.291,-4.488,17.427,-10.172,12.059,-13.857,-2.940,-5.679,2.678,5.542,-0.515,-18.849,-3.058,-4.925,-13.817,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,339,76.296,-13.264,-0.059,24.000,-4.175,-15.072,12.055,-7.232,8.335,-14.489,0.392,-7.247,-16.914,-1.906,-2.475,-22.641,0.078,-7.081,6.091,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,365,77.880,-9.344,-10.251,25.896,12.289,-6.056,15.531,-1.156,7.159,3.523,-3.332,1.573,1.414,-4.846,-4.239,-17.269,2.234,-10.413,-13.501,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,391,79.376,-5.424,-10.447,28.424,-5.155,-8.016,17.743,-5.664,8.335,-12.909,-2.548,-11.951,-11.226,-9.746,0.857,-20.113,-4.626,-11.589,-4.653,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,418,80.960,-4.836,-4.959,35.692,3.665,-14.876,19.323,-1.940,7.551,-7.853,-2.156,-12.931,-9.962,0.446,-4.043,-6.209,3.018,-14.529,-3.073,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,443,82.456,6.728,-4.371,25.896,-4.959,-7.232,18.691,-9.976,5.395,-2.797,-8.428,-13.127,-3.326,3.190,4.189,-16.637,2.234,-13.941,-4.969,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,468,83.952,-1.112,-7.507,41.064,-3.979,-16.444,23.431,0.020,-3.621,-6.589,-0.588,-2.543,-8.698,-1.710,3.405,-10.001,-1.294,-14.921,6.091,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,494,85.448,-10.520,-16.327,48.332,-4.567,-14.092,28.487,-9.976,6.963,-3.113,5.292,-2.739,-19.126,1.034,0.073,-2.733,-0.314,-22.173,-5.601,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,521,86.944,3.984,-11.035,49.596,-10.055,-13.896,27.223,-8.212,6.179,-8.801,-1.568,-16.655,-0.166,-5.042,5.561,-1.785,-8.546,-18.645,5.459,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,547,88.440,-6.012,-2.607,57.180,-4.959,-22.912,33.859,-4.096,3.631,-11.329,-8.624,-3.131,-8.066,0.446,9.285,-2.417,-3.058,-21.389,2.931,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,572,89.848,-3.072,-2.019,40.116,-0.255,-17.620,25.643,-12.524,5.199,0.679,-2.156,-10.775,-6.802,-10.334,4.385,-16.637,-1.098,-26.289,14.939,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,598,91.256,-6.796,0.137,35.376,-6.919,-24.872,33.543,5.900,0.691,-1.849,1.176,-11.951,-9.962,-4.062,1.053,1.059,-4.038,-28.249,1.983,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
11,cube_soft,623,92.664,-7.580,-5.155,36.008,-9.467,-13.896,39.547,-7.820,9.903,-9.749,-0.980,-6.855,-6.486,-6.218,-1.103,-0.205,-3.646,-22.957,8.619,0,0,0,0,0.0,0.0,0.0,0.0,0.000,0
