session_id,grasp_index,label,t1_source,time_to_stall_ms,enc_t1,enc_t2,load_t2,current_t2,success,failure_reason,peak_abs__s0_dx,peak_abs__s0_dy,peak_abs__s0_dz,peak_abs__s1_dx,peak_abs__s1_dy,peak_abs__s1_dz,peak_abs__s2_dx,peak_abs__s2_dy,peak_abs__s2_dz,peak_abs__s3_dx,peak_abs__s3_dy,peak_abs__s3_dz,mean_abs__s0_dx,mean_abs__s0_dy,mean_abs__s0_dz,mean_abs__s1_dx,mean_abs__s1_dy,mean_abs__s1_dz,mean_abs__s2_dx,mean_abs__s2_dy,mean_abs__s2_dz,mean_abs__s3_dx,mean_abs__s3_dy,mean_abs__s3_dz,rms__s0_dx,rms__s0_dy,rms__s0_dz,rms__s1_dx,rms__s1_dy,rms__s1_dz,rms__s2_dx,rms__s2_dy,rms__s2_dz,rms__s3_dx,rms__s3_dy,rms__s3_dz,t2__s0_dx,t2__s0_dy,t2__s0_dz,t2__s1_dx,t2__s1_dy,t2__s1_dz,t2__s2_dx,t2__s2_dy,t2__s2_dz,t2__s3_dx,t2__s3_dy,t2__s3_dz,t2__s0_mag,t2__s1_mag,t2__s2_mag,t2__s3_mag,enc_t2,load_t2,current_t2,time_to_stall_ms,enc_t1
7,1,no_object,encoder_stall,1063,109.74,109.74,0,24,1,,3.0,2.0,2.666656494140625,4.0,3.0,6.66668701171875,3.0,2.0,4.0,1.0,0.0,1.66668701171875,0.375,1.375,2.0,1.375,1.875,2.5000152587890625,0.375,1.375,2.0,1.0,0.0,1.66668701171875,1.0606601238250732,1.457737922668457,2.108181953430176,1.6955825090408325,2.3717081546783447,3.0046377182006836,1.0606601238250732,1.457737922668457,2.8284270763397217,1.0,0.0,1.66668701171875,0.0,2.0,-2.666656494140625,-1.0,0.0,-1.66668701171875,0.0,1.0,4.0,-1.0,0.0,1.66668701171875,3.333325147628784,1.9436681270599365,4.123105525970459,1.9436681270599365,109.73999786376953,0.0,24.0,1063.0,109.73999786376953
7,2,no_object,encoder_stall,1063,109.74,109.74,0,24,1,,3.0,2.0,2.666656494140625,4.0,3.0,6.66668701171875,3.0,2.0,4.0,2.0,0.0,1.66668701171875,0.375,1.375,2.1666641235351562,1.375,0.375,2.29168701171875,0.75,1.375,1.0,1.125,0.0,1.66668701171875,1.0606601238250732,1.457737922668457,2.2607715129852295,1.6955825090408325,1.0606601238250732,2.8259873390197754,1.5,1.457737922668457,2.0,1.172603964805603,0.0,1.66668701171875,-3.0,-1.0,-2.666656494140625,-4.0,0.0,-1.66668701171875,0.0,1.0,0.0,-1.0,0.0,1.66668701171875,4.136551380157471,4.333341121673584,1.0,1.9436681270599365,109.73999786376953,0.0,24.0,1063.0,109.73999786376953
7,3,no_object,encoder_stall,1047,109.74,109.74,0,31,1,,3.0,2.0,2.666656494140625,4.0,3.0,3.33331298828125,3.0,2.0,0.0,1.0,0.0,3.33331298828125,0.4285714328289032,1.4285714626312256,1.9047633409500122,2.0,1.2857142686843872,1.9047764539718628,0.8571428656578064,1.5714285373687744,0.0,1.0,0.0,2.1428658962249756,1.133893370628357,1.5118578672409058,2.015808582305908,2.3904571533203125,1.9639610052108765,1.9920573234558105,1.6035674810409546,1.6475088596343994,0.0,1.0,0.0,2.2712860107421875,0.0,-1.0,1.333343505859375,-1.0,-3.0,-1.66668701171875,-3.0,1.0,0.0,-1.0,0.0,1.66668701171875,1.6666747331619263,3.574611186981201,3.1622776985168457,1.9436681270599365,109.73999786376953,0.0,31.0,1047.0,109.73999786376953
7,4,no_object,encoder_stall,1047,109.74,109.74,0,32,1,,3.0,2.0,2.666656494140625,2.0,3.0,6.66668701171875,3.0,2.0,4.0,1.0,3.0,1.66668701171875,1.125,1.25,2.3333282470703125,1.125,2.25,2.5000152587890625,0.75,1.375,2.0,1.0,0.75,1.66668701171875,1.837117314338684,1.3228756189346313,2.403693675994873,1.172603964805603,2.598076105117798,3.0046372413635254,1.5,1.457737922668457,2.8284270763397217,1.0,1.5,1.66668701171875,0.0,-1.0,1.333343505859375,-1.0,-3.0,-6.66668701171875,0.0,1.0,4.0,-1.0,0.0,1.66668701171875,1.6666747331619263,7.378666400909424,4.123105525970459,1.9436681270599365,109.73999786376953,0.0,32.0,1047.0,109.73999786376953
7,5,no_object,encoder_stall,1062,109.74,109.74,0,26,1,,3.0,2.0,2.666656494140625,1.0,3.0,3.33331298828125,3.0,2.0,4.0,4.0,0.0,3.33331298828125,0.8571428656578064,1.4285714626312256,2.0952365398406982,1.0,1.7142857313156128,2.1428658962249756,0.4285714328289032,1.2857142686843872,2.2857143878936768,1.4285714626312256,0.0,2.1428658962249756,1.6035674810409546,1.5118578672409058,2.196674108505249,1.0,2.267786741256714,2.2712857723236084,1.133893370628357,1.3627703189849854,3.0237157344818115,1.772810459136963,0.0,2.2712860107421875,0.0,2.0,1.333343505859375,-1.0,-3.0,3.33331298828125,0.0,1.0,0.0,-1.0,0.0,1.66668701171875,2.4037065505981445,4.594667911529541,1.0,1.9436681270599365,109.73999786376953,0.0,26.0,1062.0,109.73999786376953
7,6,no_object,encoder_stall,1094,109.74,109.74,0,34,1,,0.0,2.0,2.666656494140625,2.0,3.0,6.66668701171875,3.0,2.0,4.0,4.0,3.0,3.33331298828125,0.0,1.5714285373687744,2.666656494140625,1.1428571939468384,1.2857142686843872,2.3809726238250732,0.8571428656578064,1.4285714626312256,2.2857143878936768,1.8571428060531616,0.4285714328289032,1.9047764539718628,0.0,1.6475088596343994,2.666656494140625,1.1952285766601562,1.9639610052108765,2.9547007083892822,1.6035674810409546,1.5118578672409058,3.0237157344818115,2.2990682125091553,1.133893370628357,1.9920574426651,0.0,2.0,-2.666656494140625,-1.0,0.0,-1.66668701171875,3.0,1.0,0.0,-1.0,0.0,1.66668701171875,3.333325147628784,1.9436681270599365,3.1622776985168457,1.9436681270599365,109.73999786376953,0.0,34.0,1094.0,109.73999786376953
7,7,no_object,encoder_stall,1078,109.74,109.74,0,31,1,,3.0,2.0,2.666656494140625,4.0,3.0,6.66668701171875,3.0,2.0,4.0,1.0,3.0,3.33331298828125,0.8571428656578064,1.7142857313156128,2.0952365398406982,2.2857143878936768,1.7142857313156128,2.3809726238250732,0.8571428656578064,1.4285714626312256,2.857142925262451,1.0,0.4285714328289032,1.9047764539718628,1.6035674810409546,1.772810459136963,2.196674108505249,2.7255406379699707,2.267786741256714,2.9547007083892822,1.6035674810409546,1.5118578672409058,3.380617141723633,1.0,1.133893370628357,1.9920573234558105,0.0,2.0,1.333343505859375,-1.0,0.0,-1.66668701171875,0.0,-2.0,4.0,-1.0,0.0,1.66668701171875,2.4037065505981445,1.9436681270599365,4.4721360206604,1.9436681270599365,109.73999786376953,0.0,31.0,1078.0,109.73999786376953
7,8,no_object,encoder_stall,1032,109.74,109.74,0,23,1,,3.0,2.0,2.666656494140625,4.0,3.0,3.33331298828125,3.0,2.0,4.0,1.0,3.0,3.33331298828125,0.75,1.75,2.1666641235351562,1.75,0.75,2.083343505859375,0.75,1.625,2.0,1.0,0.375,2.083343505859375,1.5,1.8027756214141846,2.2607715129852295,2.1794495582580566,1.5,2.204796552658081,1.5,1.6955825090408325,2.8284270763397217,1.0,1.0606601238250732,2.204796552658081,0.0,2.0,-2.666656494140625,-4.0,0.0,-1.66668701171875,3.0,1.0,4.0,-1.0,0.0,1.66668701171875,3.333325147628784,4.333341121673584,5.099019527435303,1.9436681270599365,109.73999786376953,0.0,23.0,1032.0,109.73999786376953
7,9,no_object,encoder_stall,1110,109.74,109.74,0,20,1,,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,6.0,3.0,3.33331298828125,0.375,1.625,2.833324432373047,2.0,0.75,2.2916793823242188,0.75,2.0,1.5,2.0,1.125,1.8750076293945312,1.0606601238250732,1.7677669525146484,2.867433547973633,2.397915840148926,1.5,2.568512439727783,1.5,2.0615527629852295,2.4494898319244385,2.692582368850708,1.837117314338684,2.124593496322632,0.0,-3.0,4.0,-3.0,0.0,5.0,-3.0,3.0,4.0,-6.0,-3.0,0.0,5.0,5.830951690673828,5.830951690673828,6.7082037925720215,109.73999786376953,0.0,20.0,1110.0,109.73999786376953
7,10,no_object,encoder_stall,1031,109.74,109.74,0,31,1,,0.0,2.0,2.666656494140625,4.0,3.0,3.33331298828125,0.0,2.0,4.0,4.0,0.0,1.66668701171875,0.0,1.75,2.0,1.375,1.5,1.8750152587890625,0.0,1.625,0.5,1.375,0.0,1.66668701171875,0.0,1.8027756214141846,2.108181953430176,1.6955825090408325,2.1213202476501465,1.9543507099151611,0.0,1.6955825090408325,1.4142135381698608,1.6955825090408325,0.0,1.66668701171875,0.0,2.0,-2.666656494140625,-1.0,-3.0,3.33331298828125,0.0,1.0,0.0,-1.0,0.0,1.66668701171875,3.333325147628784,4.594667911529541,1.0,1.9436681270599365,109.73999786376953,0.0,31.0,1031.0,109.73999786376953
