session_id,grasp_index,label,t1_source,time_to_stall_ms,enc_t1,enc_t2,load_t2,current_t2,success,failure_reason,peak_abs__s0_dx,peak_abs__s0_dy,peak_abs__s0_dz,peak_abs__s1_dx,peak_abs__s1_dy,peak_abs__s1_dz,peak_abs__s2_dx,peak_abs__s2_dy,peak_abs__s2_dz,peak_abs__s3_dx,peak_abs__s3_dy,peak_abs__s3_dz,mean_abs__s0_dx,mean_abs__s0_dy,mean_abs__s0_dz,mean_abs__s1_dx,mean_abs__s1_dy,mean_abs__s1_dz,mean_abs__s2_dx,mean_abs__s2_dy,mean_abs__s2_dz,mean_abs__s3_dx,mean_abs__s3_dy,mean_abs__s3_dz,rms__s0_dx,rms__s0_dy,rms__s0_dz,rms__s1_dx,rms__s1_dy,rms__s1_dz,rms__s2_dx,rms__s2_dy,rms__s2_dz,rms__s3_dx,rms__s3_dy,rms__s3_dz,t2__s0_dx,t2__s0_dy,t2__s0_dz,t2__s1_dx,t2__s1_dy,t2__s1_dz,t2__s2_dx,t2__s2_dy,t2__s2_dz,t2__s3_dx,t2__s3_dy,t2__s3_dz,t2__s0_mag,t2__s1_mag,t2__s2_mag,t2__s3_mag,enc_t2,load_t2,current_t2,time_to_stall_ms,enc_t1
11,1,cube_soft,encoder_stall,1079,103.84,103.58,0,72,1,,3.0,3.0,10.0,6.0,12.0,10.0,6.0,9.0,14.0,9.0,3.0,5.0,0.6666666865348816,1.3333333730697632,6.111111164093018,2.6666667461395264,2.6666667461395264,7.222222328186035,3.3333332538604736,3.6666667461395264,9.55555534362793,7.333333492279053,1.6666666269302368,2.222222328186035,1.4142135381698608,2.0,6.871842861175537,3.464101552963257,4.4721360206604,7.6376261711120605,3.464101552963257,4.123105525970459,9.683893203735352,7.6157732009887695,2.2360680103302,3.3333332538604736,0.0,0.0,5.0,-3.0,0.0,5.0,3.0,3.0,-9.0,3.0,0.0,0.0,5.0,5.830951690673828,9.949873924255371,3.0,103.58000183105469,0.0,72.0,1079.0,103.83999633789062
11,2,cube_soft,encoder_stall,1109,105.69,104.81,0,70,1,,3.0,3.0,5.0,6.0,12.0,10.0,6.0,6.0,16.5,9.0,3.0,5.0,1.6666666269302368,0.6666666865348816,4.166666507720947,3.6666667461395264,4.666666507720947,6.666666507720947,5.166666507720947,4.5,9.833333015441895,8.166666984558105,1.6666666269302368,2.777777671813965,2.2360680103302,1.4142135381698608,4.487637519836426,4.123105525970459,5.4772257804870605,7.071067810058594,5.315073013305664,4.7169904708862305,10.1118745803833,8.26135540008545,2.2360680103302,3.7267799377441406,-3.0,3.0,5.0,-3.0,3.0,10.0,6.0,6.0,-9.0,6.0,3.0,-5.0,6.557438373565674,10.862780570983887,12.369317054748535,8.366600036621094,104.80999755859375,0.0,70.0,1109.0,105.69000244140625
11,3,cube_soft,encoder_stall,1078,105.78,104.81,0,71,1,,3.0,1.5,5.0,6.0,6.0,10.0,9.0,6.0,11.5,9.0,3.0,5.0,2.6666667461395264,0.1666666716337204,4.722222328186035,4.833333492279053,3.0,6.666666507720947,5.666666507720947,4.833333492279053,8.166666984558105,8.166666984558105,1.3333333730697632,1.1111111640930176,2.8284270763397217,0.5,4.787135601043701,5.024937629699707,3.316624879837036,7.071067810058594,5.958187580108643,5.024937629699707,8.5,8.381526947021484,2.0,2.357022523880005,0.0,-1.5,5.0,-4.5,0.0,10.0,1.5,3.0,-9.0,3.0,-3.0,0.0,5.220153331756592,10.965856552124023,9.604686737060547,4.242640495300293,104.80999755859375,0.0,71.0,1078.0,105.77999877929688
11,4,cube_soft,encoder_stall,1016,105.34,103.93,0,76,1,,6.0,3.0,15.0,9.0,12.0,5.0,3.0,18.0,10.0,3.0,9.0,5.0,3.375,3.0,11.875,7.5,6.75,4.375,1.875,13.125,6.25,3.0,7.5,3.125,3.5178117752075195,3.0,12.119199752807617,7.648529052734375,7.035623550415039,4.677071571350098,2.3717081546783447,13.290034294128418,6.614378452301025,3.0,7.648529052734375,3.6228442192077637,-3.0,3.0,15.0,-6.0,6.0,5.0,-3.0,12.0,5.0,3.0,6.0,0.0,15.588457107543945,9.848857879638672,13.34166431427002,6.7082037925720215,103.93000030517578,0.0,76.0,1016.0,105.33999633789062
11,5,cube_soft,encoder_stall,1110,105.69,104.46,0,81,1,,6.0,3.0,15.0,9.0,9.0,10.0,6.0,18.0,7.5,6.0,9.0,9.0,4.0,2.6666667461395264,10.277777671813965,7.333333492279053,6.333333492279053,4.44444465637207,1.8333333730697632,14.5,5.277777671813965,3.1666667461395264,7.0,4.888888835906982,4.242640495300293,2.8284270763397217,10.44163703918457,7.4833149909973145,6.7082037925720215,5.773502349853516,2.692582368850708,14.63728141784668,5.335937023162842,3.3541018962860107,7.141428470611572,5.92546272277832,-3.0,3.0,10.0,-9.0,6.0,0.0,3.0,15.0,5.0,3.0,6.0,0.0,10.862780570983887,10.816654205322266,16.093477249145508,6.7082037925720215,104.45999908447266,0.0,81.0,1110.0,105.69000244140625
11,6,cube_soft,encoder_stall,1016,105.69,104.63,0,80,1,,6.0,3.0,15.0,9.0,9.0,10.0,6.0,16.5,10.0,6.0,9.0,9.0,3.75,2.625,12.1875,6.75,6.75,6.875,5.4375,14.4375,5.3125,3.5625,6.75,5.875,3.9686269760131836,2.8062429428100586,12.531210899353027,6.873863697052002,7.035623550415039,7.288690090179443,5.536808490753174,14.591307640075684,5.659615516662598,3.860861301422119,6.873863697052002,6.154266834259033,-3.0,3.0,10.0,-9.0,3.0,5.0,3.0,9.0,5.0,3.0,6.0,-4.0,10.862780570983887,10.72380542755127,10.72380542755127,7.8102498054504395,104.62999725341797,0.0,80.0,1016.0,105.69000244140625
11,7,cube_soft,encoder_stall,1140,105.6,104.46,0,81,1,,6.0,3.0,15.0,9.0,6.0,10.0,6.0,16.5,10.0,6.0,9.0,9.0,3.75,2.625,12.1875,8.625,3.75,5.625,3.5625,12.1875,5.3125,5.4375,7.125,3.125,4.242640495300293,2.8062429428100586,12.531210899353027,8.681878089904785,3.9686269760131836,5.8630194664001465,3.712310552597046,12.335163116455078,5.659615516662598,5.536808490753174,7.271519660949707,4.2573466300964355,-3.0,3.0,15.0,-9.0,3.0,5.0,3.0,12.0,5.0,6.0,9.0,-4.0,15.588457107543945,10.72380542755127,13.34166431427002,11.532562255859375,104.45999908447266,0.0,81.0,1140.0,105.5999984741211
11,8,cube_soft,encoder_stall,1078,103.49,101.55,0,86,1,,3.0,6.0,5.0,6.0,3.0,10.0,4.5,7.5,20.0,3.0,9.0,9.0,0.5,2.1666667461395264,2.222222328186035,2.1666667461395264,2.5,5.0,2.5,5.833333492279053,12.666666984558105,1.6666666269302368,4.333333492279053,5.777777671813965,1.1180340051651,2.7838821411132812,3.3333332538604736,2.598076105117798,2.692582368850708,5.527708053588867,2.9580399990081787,5.93717098236084,13.106401443481445,2.2360680103302,5.0,6.394442081451416,-1.5,0.0,0.0,-3.0,-1.5,0.0,-3.0,7.5,14.0,0.0,0.0,-5.0,1.5,3.3541018962860107,16.16322898864746,5.0,101.55000305175781,0.0,86.0,1078.0,103.48999786376953
11,9,cube_soft,encoder_stall,1093,101.11,101.55,0,96,1,,3.0,4.5,7.5,3.0,12.0,5.0,1.5,12.0,20.0,3.0,9.0,14.0,0.5,2.0,3.6111111640930176,1.8333333730697632,9.666666984558105,4.722222328186035,1.1666666269302368,4.0,15.0,2.0,5.5,8.38888931274414,1.1180340051651,2.2360680103302,4.487637519836426,1.9364917278289795,9.848857879638672,4.787135601043701,1.3228756189346313,5.099019527435303,16.072751998901367,2.4494898319244385,5.7662811279296875,8.933395385742188,0.0,1.5,0.0,-1.5,9.0,5.0,1.5,0.0,15.0,0.0,6.0,-9.0,1.5,10.404326438903809,15.074813842773438,10.816654205322266,101.55000305175781,0.0,96.0,1093.0,101.11000061035156
11,10,cube_soft,encoder_stall,1125,102.52,101.99,0,103,1,,3.0,6.0,5.0,6.0,3.0,5.0,4.5,9.0,20.0,6.0,9.0,9.0,1.0,2.5,3.3333332538604736,2.1666667461395264,1.6666666269302368,2.222222328186035,1.5,3.6666667461395264,12.777777671813965,3.3333332538604736,5.333333492279053,5.666666507720947,1.7320507764816284,3.1224989891052246,4.082482814788818,2.598076105117798,2.2360680103302,3.3333332538604736,1.9364917278289795,4.123105525970459,13.84437370300293,3.464101552963257,5.830951690673828,6.315764904022217,0.0,4.5,-5.0,-1.5,3.0,0.0,1.5,3.0,10.0,3.0,3.0,-5.0,6.72681188583374,3.3541018962860107,10.547511100769043,6.557438373565674,101.98999786376953,0.0,103.0,1125.0,102.5199966430664
